1050	15.0525	14.5427
1051	15.0559	14.5467
1052	15.0593	14.5508
1053	15.0627	14.5548
1054	15.0661	14.5588
1055	15.0695	14.5628
1056	15.0729	14.5668
1057	15.0763	14.5708
1058	15.0797	14.5748
1059	15.0831	14.5788
1060	15.0864	14.5828
1061	15.0898	14.5868
1062	15.0932	14.5908
1063	15.0966	14.5948
1064	15.1	14.5989
1065	15.1034	14.6029
1066	15.1067	14.6069
1067	15.1101	14.6109
1068	15.1135	14.6149
1069	15.1169	14.6189
1070	15.1202	14.6229
1071	15.1236	14.6269
1072	15.127	14.6309
1073	15.1303	14.6349
1074	15.1337	14.6389
1075	15.1371	14.6429
1076	15.1404	14.6469
1077	15.1438	14.6509
1078	15.1472	14.6549
1079	15.1505	14.6589
1080	15.1539	14.6629
1081	15.1572	14.6669
1082	15.1606	14.6709
1083	15.164	14.6749
1084	15.1673	14.6789
1085	15.1707	14.6829
1086	15.174	14.6869
1087	15.1774	14.6908
1088	15.1807	14.6948
1089	15.1841	14.6988
1090	15.1874	14.7028
1091	15.1907	14.7068
1092	15.1941	14.7108
1093	15.1974	14.7148
1094	15.2008	14.7188
1095	15.2041	14.7228
1096	15.2075	14.7268
1097	15.2108	14.7308
1098	15.2141	14.7348
1099	15.2175	14.7387
1100	15.2208	14.7427
1101	15.2241	14.7467
1102	15.2275	14.7507
1103	15.2308	14.7547
1104	15.2341	14.7587
1105	15.2375	14.7627
1106	15.2408	14.7667
1107	15.2441	14.7706
1108	15.2474	14.7746
1109	15.2508	14.7786
1110	15.2541	14.7826
1111	15.2574	14.7866
1112	15.2607	14.7906
1113	15.264	14.7946
1114	15.2674	14.7985
1115	15.2707	14.8025
1116	15.274	14.8065
1117	15.2773	14.8105
1118	15.2806	14.8145
1119	15.2839	14.8184
1120	15.2872	14.8224
1121	15.2905	14.8264
1122	15.2939	14.8304
1123	15.2972	14.8344
1124	15.3005	14.8383
1125	15.3038	14.8423
1126	15.3071	14.8463
1127	15.3104	14.8503
1128	15.3137	14.8543
1129	15.317	14.8582
1130	15.3203	14.8622
1131	15.3236	14.8662
1132	15.3269	14.8702
1133	15.3302	14.8741
1134	15.3335	14.8781
1135	15.3368	14.8821
1136	15.3401	14.8861
1137	15.3433	14.89
1138	15.3466	14.894
1139	15.3499	14.898
1140	15.3532	14.902
1141	15.3565	14.9059
1142	15.3598	14.9099
1143	15.3631	14.9139
1144	15.3664	14.9178
1145	15.3696	14.9218
1146	15.3729	14.9258
1147	15.3762	14.9298
1148	15.3795	14.9337
1149	15.3828	14.9377
1150	15.386	14.9417
1151	15.3893	14.9456
1152	15.3926	14.9496
1153	15.3959	14.9536
1154	15.3991	14.9575
1155	15.4024	14.9615
1156	15.4057	14.9655
1157	15.409	14.9694
1158	15.4122	14.9734
1159	15.4155	14.9774
1160	15.4188	14.9813
1161	15.422	14.9853
1162	15.4253	14.9893
1163	15.4286	14.9932
1164	15.4318	14.9972
1165	15.4351	15.0012
1166	15.4383	15.0051
1167	15.4416	15.0091
1168	15.4449	15.0131
1169	15.4481	15.017
1170	15.4514	15.021
1171	15.4546	15.0249
1172	15.4579	15.0289
1173	15.4611	15.0329
1174	15.4644	15.0368
1175	15.4677	15.0408
